Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2019 | Junio|Total nacional|MENESTRA|379,00|697,36|1,84|1,96|0,01|0,02||
2019 | Junio|Total nacional|TOMATES|19.396,00|26.648,48|1,37|55,09|0,42|0,58||
2019 | Junio|Total nacional|TOMATE FRITO|13.435,48|19.848,21|1,48|44,88|0,29|0,43||
2019 | Junio|Total nacional|TOMATE NATURAL|5.960,52|6.800,27|1,14|21,94|0,13|0,15||
2019 | Junio|Total nacional|TOMATE N.ENTERO|984,71|1.274,71|1,29|4,22|0,02|0,03||
2019 | Junio|Total nacional|TOMATE N.TRITUR.|4.975,81|5.525,55|1,11|19,24|0,11|0,12||
2019 | Junio|Total nacional|OTRA VERD/HORT.CON|2.079,16|5.267,90|2,53|13,49|0,05|0,11||
2019 | Junio|Total nacional|FRUTA EN CONSERVA|5.768,98|17.342,15|3,01|30,64|0,13|0,38||
2019 | Junio|Total nacional|MERMELADAS,CONFIT.|2.273,06|8.298,54|3,65|19,03|0,05|0,18||
2019 | Junio|Total nacional|FRUTA CONS/ALMIBAR|3.005,66|7.100,93|2,36|12,01|0,07|0,15||
2019 | Junio|Total nacional|FRUTA ESCARCHADA|16,05|93,80|5,84|0,22|0|0||
2019 | Junio|Total nacional|RESTO FRUTA CONSER|474,21|1.848,88|3,9|4,63|0,01|0,04||
2019 | Junio|Total nacional|VERD./HORT.CONGELAD|11.704,90|21.460,39|1,83|36,9|0,25|0,47||
2019 | Junio|Total nacional|ESPINACAS|842,24|1.325,56|1,57|5,18|0,02|0,03||
2019 | Junio|Total nacional|GUISANTES|1.961,40|3.384,32|1,73|10,92|0,04|0,07||
2019 | Junio|Total nacional|JUDIA VERDE|2.419,96|3.079,36|1,27|9,65|0,05|0,07||
2019 | Junio|Total nacional|COLIFLOR|273,51|424,95|1,55|1,34|0,01|0,01||
2019 | Junio|Total nacional|PIMIENTOS|191,37|417,33|2,18|1,7|0|0,01||
2019 | Junio|Total nacional|BROCOLI|550,01|904,36|1,64|2,73|0,01|0,02||
2019 | Junio|Total nacional|MENESTRA|1.249,16|2.198,81|1,76|5,84|0,03|0,05||
2019 | Junio|Total nacional|OTR.VERD/HOR.CONG.|4.217,26|9.725,72|2,31|21,87|0,09|0,21||
2019 | Junio|Total nacional|FRUTAS CONGELADAS|252,47|1.144,59|4,53|1,65|0,01|0,02||
2019 | Julio|Total nacional|GUISANTES|895,11|2.268,47|2,53|7,69|0,02|0,05||
2019 | Julio|Total nacional|JUDIAS VERDES|920,30|1.366,50|1,48|4,93|0,02|0,03||
2019 | Julio|Total nacional|PIMIENTOS|1.480,12|6.166,40|4,17|16,78|0,03|0,13||
2019 | Julio|Total nacional|ESPARRAGOS|2.106,74|11.968,42|5,68|18,08|0,05|0,26||
2019 | Julio|Total nacional|ALCACHOFAS|717,44|3.392,64|4,73|6,14|0,02|0,07||
2019 | Julio|Total nacional|CHAMPIÑOSNES+SETAS|1.175,09|3.249,42|2,77|9,18|0,03|0,07||
2019 | Julio|Total nacional|MAIZ DULCE|2.123,20|6.730,22|3,17|19,34|0,05|0,15||
2019 | Julio|Total nacional|MENESTRA|582,58|1.029,55|1,77|3,07|0,01|0,02||
2019 | Julio|Total nacional|TOMATES|19.011,58|26.477,05|1,39|54,63|0,41|0,57||
2019 | Julio|Total nacional|TOMATE FRITO|13.272,64|19.850,76|1,5|45,62|0,29|0,43||
2019 | Julio|Total nacional|TOMATE NATURAL|5.738,94|6.626,29|1,15|21,27|0,12|0,14||
2019 | Julio|Total nacional|TOMATE N.ENTERO|998,77|1.294,13|1,3|4,08|0,02|0,03||
2019 | Julio|Total nacional|TOMATE N.TRITUR.|4.740,16|5.332,16|1,12|18,53|0,1|0,12||
2019 | Julio|Total nacional|OTRA VERD/HORT.CON|1.950,86|4.895,60|2,51|13,69|0,04|0,11||
2019 | Julio|Total nacional|FRUTA EN CONSERVA|5.314,06|16.127,11|3,03|29,68|0,12|0,35||
2019 | Julio|Total nacional|MERMELADAS,CONFIT.|2.062,58|7.725,33|3,75|18,17|0,04|0,17||
2019 | Julio|Total nacional|FRUTA CONS/ALMIBAR|2.800,68|6.541,45|2,34|12,16|0,06|0,14||
2019 | Julio|Total nacional|FRUTA ESCARCHADA|54,59|371,73|6,81|0,47|0|0,01||
2019 | Julio|Total nacional|RESTO FRUTA CONSER|396,22|1.488,60|3,76|4,05|0,01|0,03||
2019 | Julio|Total nacional|VERD./HORT.CONGELAD|10.673,26|19.841,71|1,86|35,58|0,23|0,43||
2019 | Julio|Total nacional|ESPINACAS|723,63|1.226,76|1,7|4,49|0,02|0,03||
2019 | Julio|Total nacional|GUISANTES|1.778,36|3.008,90|1,69|10,51|0,04|0,07||
2019 | Julio|Total nacional|JUDIA VERDE|2.270,32|3.065,84|1,35|9,9|0,05|0,07||
2019 | Julio|Total nacional|COLIFLOR|283,49|489,60|1,73|1,42|0,01|0,01||
2019 | Julio|Total nacional|PIMIENTOS|174,50|388,62|2,23|1,74|0|0,01||
2019 | Julio|Total nacional|BROCOLI|413,37|667,66|1,62|2,22|0,01|0,01||
2019 | Julio|Total nacional|MENESTRA|971,59|1.759,35|1,81|4,18|0,02|0,04||
2019 | Julio|Total nacional|OTR.VERD/HOR.CONG.|4.058,01|9.234,99|2,28|20,38|0,09|0,2||
2019 | Julio|Total nacional|FRUTAS CONGELADAS|272,88|1.191,25|4,37|2,23|0,01|0,03||
2019 | Agosto|Total nacional|GUISANTES|845,98|2.142,16|2,53|6,93|0,02|0,05||
2019 | Agosto|Total nacional|JUDIAS VERDES|965,52|1.373,93|1,42|4,72|0,02|0,03||
2019 | Agosto|Total nacional|PIMIENTOS|1.375,62|6.160,65|4,48|16,57|0,03|0,13||
2019 | Agosto|Total nacional|ESPARRAGOS|2.045,81|10.891,69|5,32|16,6|0,04|0,24||
2019 | Agosto|Total nacional|ALCACHOFAS|630,99|3.077,80|4,88|6,01|0,01|0,07||
2019 | Agosto|Total nacional|CHAMPIÑOSNES+SETAS|1.115,65|3.015,86|2,7|8,9|0,02|0,07||
2019 | Agosto|Total nacional|MAIZ DULCE|1.960,99|6.090,20|3,11|17,14|0,04|0,13||
2019 | Agosto|Total nacional|MENESTRA|346,57|632,14|1,82|2,09|0,01|0,01||
2019 | Agosto|Total nacional|TOMATES|18.330,96|24.882,97|1,36|51,98|0,4|0,54||
2019 | Agosto|Total nacional|TOMATE FRITO|12.925,60|18.604,00|1,44|43,5|0,28|0,4||
2019 | Agosto|Total nacional|TOMATE NATURAL|5.405,36|6.278,97|1,16|19,94|0,12|0,14||
2019 | Agosto|Total nacional|TOMATE N.ENTERO|844,31|1.086,51|1,29|3,62|0,02|0,02||
2019 | Agosto|Total nacional|TOMATE N.TRITUR.|4.561,05|5.192,46|1,14|17,77|0,1|0,11||
2019 | Agosto|Total nacional|OTRA VERD/HORT.CON|1.838,88|5.325,79|2,9|13,15|0,04|0,12||
2019 | Agosto|Total nacional|FRUTA EN CONSERVA|5.099,47|15.527,24|3,04|28,33|0,11|0,34||
2019 | Agosto|Total nacional|MERMELADAS,CONFIT.|2.082,36|7.724,12|3,71|18,53|0,05|0,17||
2019 | Agosto|Total nacional|FRUTA CONS/ALMIBAR|2.626,41|6.182,96|2,35|10,81|0,06|0,13||
2019 | Agosto|Total nacional|FRUTA ESCARCHADA|13,54|82,77|6,11|0,21|0|0||
2019 | Agosto|Total nacional|RESTO FRUTA CONSER|377,16|1.537,39|4,08|3,69|0,01|0,03||
2019 | Agosto|Total nacional|VERD./HORT.CONGELAD|10.934,08|19.981,62|1,83|33,89|0,24|0,43||
2019 | Agosto|Total nacional|ESPINACAS|712,20|1.140,82|1,6|4,3|0,02|0,02||
2019 | Agosto|Total nacional|GUISANTES|1.875,68|3.172,11|1,69|11,01|0,04|0,07||
2019 | Agosto|Total nacional|JUDIA VERDE|2.174,08|2.749,10|1,26|9,34|0,05|0,06||
2019 | Agosto|Total nacional|COLIFLOR|301,20|460,49|1,53|1,42|0,01|0,01||
2019 | Agosto|Total nacional|PIMIENTOS|175,05|371,19|2,12|1,81|0|0,01||
2019 | Agosto|Total nacional|BROCOLI|581,05|895,65|1,54|2,51|0,01|0,02||
2019 | Agosto|Total nacional|MENESTRA|1.137,54|2.036,30|1,79|4,76|0,02|0,04||
2019 | Agosto|Total nacional|OTR.VERD/HOR.CONG.|3.977,27|9.155,95|2,3|20,33|0,09|0,2||
2019 | Agosto|Total nacional|FRUTAS CONGELADAS|261,33|1.153,87|4,42|1,7|0,01|0,03||
2019 | Septiembre|Total nacional|GUISANTES|720,34|1.702,40|2,36|6,23|0,02|0,04||
2019 | Septiembre|Total nacional|JUDIAS VERDES|1.072,51|1.584,51|1,48|5,16|0,02|0,03||
2019 | Septiembre|Total nacional|PIMIENTOS|1.372,30|5.703,44|4,16|15,13|0,03|0,12||
2019 | Septiembre|Total nacional|ESPARRAGOS|1.942,99|10.057,41|5,18|17,54|0,04|0,22||
2019 | Septiembre|Total nacional|ALCACHOFAS|849,58|3.907,25|4,6|7,05|0,02|0,08||
2019 | Septiembre|Total nacional|CHAMPIÑOSNES+SETAS|1.304,02|3.683,37|2,82|9,7|0,03|0,08||
2019 | Septiembre|Total nacional|MAIZ DULCE|1.608,16|5.025,23|3,12|14,47|0,03|0,11||
2019 | Septiembre|Total nacional|MENESTRA|347,61|661,63|1,9|2,06|0,01|0,01||
2019 | Septiembre|Total nacional|TOMATES|19.414,33|27.135,35|1,4|57,41|0,42|0,59||
2019 | Septiembre|Total nacional|TOMATE FRITO|14.376,87|21.256,59|1,48|49,1|0,31|0,46||
2019 | Septiembre|Total nacional|TOMATE NATURAL|5.037,46|5.878,76|1,17|19,97|0,11|0,13||
2019 | Septiembre|Total nacional|TOMATE N.ENTERO|814,15|997,66|1,23|3,42|0,02|0,02||
2019 | Septiembre|Total nacional|TOMATE N.TRITUR.|4.223,31|4.881,10|1,16|17,62|0,09|0,11||
2019 | Septiembre|Total nacional|OTRA VERD/HORT.CON|1.935,89|4.734,14|2,45|12,03|0,04|0,1||
2019 | Septiembre|Total nacional|FRUTA EN CONSERVA|5.354,00|16.123,15|3,01|29,45|0,12|0,35||
2019 | Septiembre|Total nacional|MERMELADAS,CONFIT.|2.046,07|7.631,00|3,73|17,41|0,04|0,17||
2019 | Septiembre|Total nacional|FRUTA CONS/ALMIBAR|2.823,82|6.535,00|2,31|11,91|0,06|0,14||
2019 | Septiembre|Total nacional|FRUTA ESCARCHADA|12,11|73,29|6,05|0,27|0|0||
2019 | Septiembre|Total nacional|RESTO FRUTA CONSER|472,00|1.883,86|3,99|4,69|0,01|0,04||
2019 | Septiembre|Total nacional|VERD./HORT.CONGELAD|13.433,23|25.329,27|1,89|40,1|0,29|0,55||
2019 | Septiembre|Total nacional|ESPINACAS|1.058,77|1.676,07|1,58|6,32|0,02|0,04||
2019 | Septiembre|Total nacional|GUISANTES|2.680,03|4.028,68|1,5|13,95|0,06|0,09||
2019 | Septiembre|Total nacional|JUDIA VERDE|2.726,21|3.497,38|1,28|11,3|0,06|0,08||
2019 | Septiembre|Total nacional|COLIFLOR|434,34|651,00|1,5|2,4|0,01|0,01||
2019 | Septiembre|Total nacional|PIMIENTOS|221,27|472,31|2,13|2,2|0|0,01||
2019 | Septiembre|Total nacional|BROCOLI|777,82|1.251,09|1,61|3,78|0,02|0,03||
2019 | Septiembre|Total nacional|MENESTRA|1.455,13|2.655,07|1,82|6,45|0,03|0,06||
2019 | Septiembre|Total nacional|OTR.VERD/HOR.CONG.|4.079,67|11.097,67|2,72|22,47|0,09|0,24||
2019 | Septiembre|Total nacional|FRUTAS CONGELADAS|182,79|886,63|4,85|1,61|0|0,02||
2019 | Octubre|Total nacional|GUISANTES|728,84|1.772,87|2,43|5,38|0,02|0,04||
2019 | Octubre|Total nacional|JUDIAS VERDES|1.156,77|1.713,24|1,48|5,12|0,03|0,04||
2019 | Octubre|Total nacional|PIMIENTOS|1.141,53|5.011,64|4,39|13,78|0,02|0,11||
2019 | Octubre|Total nacional|ESPARRAGOS|1.674,50|8.859,70|5,29|14,6|0,04|0,19||
2019 | Octubre|Total nacional|ALCACHOFAS|839,91|3.965,79|4,72|6,84|0,02|0,09||
2019 | Octubre|Total nacional|CHAMPIÑOSNES+SETAS|1.385,19|3.696,13|2,67|10,51|0,03|0,08||
2019 | Octubre|Total nacional|MAIZ DULCE|1.463,52|4.524,07|3,09|13,04|0,03|0,1||
2019 | Octubre|Total nacional|MENESTRA|347,08|685,46|1,97|1,86|0,01|0,01||
2019 | Octubre|Total nacional|TOMATES|19.402,69|27.739,32|1,43|55,2|0,42|0,6||
2019 | Octubre|Total nacional|TOMATE FRITO|13.913,10|21.227,32|1,53|45,49|0,3|0,46||
2019 | Octubre|Total nacional|TOMATE NATURAL|5.489,59|6.512,00|1,19|20,79|0,12|0,14||
2019 | Octubre|Total nacional|TOMATE N.ENTERO|781,90|1.054,95|1,35|3,52|0,02|0,02||
2019 | Octubre|Total nacional|TOMATE N.TRITUR.|4.707,69|5.457,05|1,16|18,68|0,1|0,12||
2019 | Octubre|Total nacional|OTRA VERD/HORT.CON|1.792,14|4.372,88|2,44|11,61|0,04|0,09||
2019 | Octubre|Total nacional|FRUTA EN CONSERVA|5.809,52|17.648,89|3,04|32,25|0,13|0,38||
2019 | Octubre|Total nacional|MERMELADAS,CONFIT.|2.195,32|8.271,77|3,77|19,45|0,05|0,18||
2019 | Octubre|Total nacional|FRUTA CONS/ALMIBAR|3.068,72|7.133,21|2,32|12,33|0,07|0,15||
2019 | Octubre|Total nacional|FRUTA ESCARCHADA|42,45|300,85|7,09|0,65|0|0,01||
2019 | Octubre|Total nacional|RESTO FRUTA CONSER|503,03|1.943,05|3,86|5,7|0,01|0,04||
2019 | Octubre|Total nacional|VERD./HORT.CONGELAD|12.648,83|24.066,00|1,9|38,34|0,27|0,52||
2019 | Octubre|Total nacional|ESPINACAS|1.065,39|1.684,67|1,58|6,43|0,02|0,04||
2019 | Octubre|Total nacional|GUISANTES|2.323,90|3.656,64|1,57|12,48|0,05|0,08||
2019 | Octubre|Total nacional|JUDIA VERDE|2.727,47|3.246,43|1,19|10,85|0,06|0,07||
2019 | Octubre|Total nacional|COLIFLOR|461,86|703,48|1,52|2,37|0,01|0,02||
2019 | Octubre|Total nacional|PIMIENTOS|249,14|531,89|2,13|2,2|0,01|0,01||
2019 | Octubre|Total nacional|BROCOLI|693,05|1.079,44|1,56|3,2|0,02|0,02||
2019 | Octubre|Total nacional|MENESTRA|1.344,15|2.504,08|1,86|6,36|0,03|0,05||
2019 | Octubre|Total nacional|OTR.VERD/HOR.CONG.|3.783,88|10.659,38|2,82|20,23|0,08|0,23||
2019 | Octubre|Total nacional|FRUTAS CONGELADAS|151,33|738,10|4,88|1,24|0|0,02||
2019 | Noviembre|Total nacional|GUISANTES|716,31|1.709,86|2,39|5,49|0,02|0,04||
2019 | Noviembre|Total nacional|JUDIAS VERDES|1.145,04|1.626,41|1,42|4,94|0,02|0,04||
2019 | Noviembre|Total nacional|PIMIENTOS|922,29|4.059,45|4,4|10,88|0,02|0,09||
2019 | Noviembre|Total nacional|ESPARRAGOS|1.689,97|9.475,67|5,61|13,86|0,04|0,21||
2019 | Noviembre|Total nacional|ALCACHOFAS|706,96|3.368,10|4,76|5,77|0,02|0,07||
2019 | Noviembre|Total nacional|CHAMPIÑOSNES+SETAS|1.504,80|4.283,10|2,85|10,16|0,03|0,09||
2019 | Noviembre|Total nacional|MAIZ DULCE|1.296,27|3.960,83|3,06|11,77|0,03|0,09||
2019 | Noviembre|Total nacional|MENESTRA|391,91|755,09|1,93|2,12|0,01|0,02||
2019 | Noviembre|Total nacional|TOMATES|18.682,09|26.694,29|1,43|55,32|0,41|0,58||
2019 | Noviembre|Total nacional|TOMATE FRITO|13.396,40|20.495,47|1,53|45,76|0,29|0,44||
2019 | Noviembre|Total nacional|TOMATE NATURAL|5.285,69|6.198,82|1,17|20,37|0,11|0,13||
2019 | Noviembre|Total nacional|TOMATE N.ENTERO|616,58|826,32|1,34|2,7|0,01|0,02||
2019 | Noviembre|Total nacional|TOMATE N.TRITUR.|4.669,10|5.372,50|1,15|18,46|0,1|0,12||
2019 | Noviembre|Total nacional|OTRA VERD/HORT.CON|2.035,22|4.929,19|2,42|12,39|0,04|0,11||
2019 | Noviembre|Total nacional|FRUTA EN CONSERVA|5.902,62|18.283,18|3,1|31,57|0,13|0,4||
2019 | Noviembre|Total nacional|MERMELADAS,CONFIT.|2.108,77|8.095,60|3,84|18,75|0,05|0,18||
2019 | Noviembre|Total nacional|FRUTA CONS/ALMIBAR|3.224,24|7.606,41|2,36|12,86|0,07|0,16||
2019 | Noviembre|Total nacional|FRUTA ESCARCHADA|55,85|523,14|9,37|0,64|0|0,01||
2019 | Noviembre|Total nacional|RESTO FRUTA CONSER|513,76|2.058,03|4,01|4,89|0,01|0,04||
2019 | Noviembre|Total nacional|VERD./HORT.CONGELAD|11.672,85|22.219,64|1,9|36,6|0,25|0,48||
2019 | Noviembre|Total nacional|ESPINACAS|1.051,69|1.634,72|1,55|6,61|0,02|0,04||
2019 | Noviembre|Total nacional|GUISANTES|2.107,37|3.260,04|1,55|11,38|0,05|0,07||
2019 | Noviembre|Total nacional|JUDIA VERDE|2.532,25|3.314,55|1,31|10,65|0,05|0,07||
2019 | Noviembre|Total nacional|COLIFLOR|342,38|511,33|1,49|1,37|0,01|0,01||
2019 | Noviembre|Total nacional|PIMIENTOS|192,94|435,21|2,26|1,9|0|0,01||
2019 | Noviembre|Total nacional|BROCOLI|595,35|932,20|1,57|2,83|0,01|0,02||
2019 | Noviembre|Total nacional|MENESTRA|1.284,12|2.195,72|1,71|5,43|0,03|0,05||
2019 | Noviembre|Total nacional|OTR.VERD/HOR.CONG.|3.566,75|9.935,87|2,79|18,98|0,08|0,22||
2019 | Noviembre|Total nacional|FRUTAS CONGELADAS|148,04|683,73|4,62|1,14|0|0,01||
2019 | Diciembre|Total nacional|GUISANTES|716,81|1.658,46|2,31|5,22|0,02|0,04||
2019 | Diciembre|Total nacional|JUDIAS VERDES|836,72|1.261,00|1,51|3,73|0,02|0,03||
2019 | Diciembre|Total nacional|PIMIENTOS|1.350,34|5.932,15|4,39|15,53|0,03|0,13||
2019 | Diciembre|Total nacional|ESPARRAGOS|2.681,41|15.867,16|5,92|19,64|0,06|0,34||
2019 | Diciembre|Total nacional|ALCACHOFAS|912,42|4.640,12|5,09|7,14|0,02|0,1||
2019 | Diciembre|Total nacional|CHAMPIÑOSNES+SETAS|1.271,56|3.767,14|2,96|10,06|0,03|0,08||
2019 | Diciembre|Total nacional|MAIZ DULCE|1.223,07|3.799,72|3,11|11,59|0,03|0,08||
2019 | Diciembre|Total nacional|MENESTRA|253,33|470,65|1,86|1,51|0,01|0,01||
2019 | Diciembre|Total nacional|TOMATES|19.303,95|27.873,08|1,44|56,44|0,42|0,6||
2019 | Diciembre|Total nacional|TOMATE FRITO|14.056,23|21.576,54|1,54|46,84|0,3|0,47||
2019 | Diciembre|Total nacional|TOMATE NATURAL|5.247,72|6.296,54|1,2|20,78|0,11|0,14||
2019 | Diciembre|Total nacional|TOMATE N.ENTERO|638,06|1.025,70|1,61|3,36|0,01|0,02||
2019 | Diciembre|Total nacional|TOMATE N.TRITUR.|4.609,66|5.270,84|1,14|18,58|0,1|0,11||
2019 | Diciembre|Total nacional|OTRA VERD/HORT.CON|1.864,61|5.072,79|2,72|11,8|0,04|0,11||
2019 | Diciembre|Total nacional|FRUTA EN CONSERVA|9.159,44|28.209,27|3,08|42,2|0,2|0,61||
2019 | Diciembre|Total nacional|MERMELADAS,CONFIT.|2.461,57|9.528,39|3,87|21,99|0,05|0,21||
2019 | Diciembre|Total nacional|FRUTA CONS/ALMIBAR|6.010,82|15.077,29|2,51|24,73|0,13|0,33||
2019 | Diciembre|Total nacional|FRUTA ESCARCHADA|166,72|1.370,78|8,22|1,9|0|0,03||
2019 | Diciembre|Total nacional|RESTO FRUTA CONSER|520,33|2.232,80|4,29|5,96|0,01|0,05||
2019 | Diciembre|Total nacional|VERD./HORT.CONGELAD|10.711,99|21.470,95|2|35,19|0,23|0,47||
2019 | Diciembre|Total nacional|ESPINACAS|985,52|1.672,55|1,7|5,88|0,02|0,04||
2019 | Diciembre|Total nacional|GUISANTES|1.818,60|2.891,90|1,59|10,09|0,04|0,06||
2019 | Diciembre|Total nacional|JUDIA VERDE|2.175,53|2.821,89|1,3|9,5|0,05|0,06||
2019 | Diciembre|Total nacional|COLIFLOR|294,67|521,69|1,77|1,63|0,01|0,01||
2019 | Diciembre|Total nacional|PIMIENTOS|217,54|516,34|2,37|2,17|0|0,01||
2019 | Diciembre|Total nacional|BROCOLI|657,89|1.101,01|1,67|3,11|0,01|0,02||
2019 | Diciembre|Total nacional|MENESTRA|1.153,39|2.171,22|1,88|5,38|0,03|0,05||
2019 | Diciembre|Total nacional|OTR.VERD/HOR.CONG.|3.408,86|9.774,35|2,87|18,66|0,07|0,21||
2019 | Diciembre|Total nacional|FRUTAS CONGELADAS|131,98|696,29|5,28|0,95|0|0,02||
2020 | Enero|Total nacional|GUISANTES|889,35|2.156,91|2,43|6,29|0,02|0,05||
2020 | Enero|Total nacional|JUDIAS VERDES|1.453,65|2.111,52|1,45|5,77|0,03|0,05||
2020 | Enero|Total nacional|PIMIENTOS|1.364,02|5.714,39|4,19|14,08|0,03|0,12||
2020 | Enero|Total nacional|ESPARRAGOS|2.022,91|9.978,08|4,93|15,94|0,04|0,22||
2020 | Enero|Total nacional|ALCACHOFAS|977,47|4.361,07|4,46|7,56|0,02|0,09||
2020 | Enero|Total nacional|CHAMPIÑOSNES+SETAS|1.517,87|4.162,53|2,74|10,49|0,03|0,09||
2020 | Enero|Total nacional|MAIZ DULCE|1.462,91|4.614,75|3,15|13,07|0,03|0,1||
2020 | Enero|Total nacional|MENESTRA|370,61|720,22|1,94|2,25|0,01|0,02||
2020 | Enero|Total nacional|TOMATES|21.535,33|30.591,26|1,42|58,67|0,47|0,66||
2020 | Enero|Total nacional|TOMATE FRITO|16.125,05|24.065,96|1,49|49,91|0,35|0,52||
2020 | Enero|Total nacional|TOMATE NATURAL|5.410,28|6.525,30|1,21|20,49|0,12|0,14||
2020 | Enero|Total nacional|TOMATE N.ENTERO|553,49|821,82|1,48|2,96|0,01|0,02||
2020 | Enero|Total nacional|TOMATE N.TRITUR.|4.856,79|5.703,48|1,17|18,63|0,11|0,12||
2020 | Enero|Total nacional|OTRA VERD/HORT.CON|2.083,56|5.240,36|2,52|12,77|0,05|0,11||
2020 | Enero|Total nacional|FRUTA EN CONSERVA|6.147,02|18.609,61|3,03|31,73|0,13|0,4||
2020 | Enero|Total nacional|MERMELADAS,CONFIT.|2.388,10|8.926,61|3,74|20,2|0,05|0,19||
2020 | Enero|Total nacional|FRUTA CONS/ALMIBAR|3.250,63|7.435,30|2,29|12,4|0,07|0,16||
2020 | Enero|Total nacional|FRUTA ESCARCHADA|42,29|419,72|9,93|0,56|0|0,01||
2020 | Enero|Total nacional|RESTO FRUTA CONSER|466,00|1.827,98|3,92|4,49|0,01|0,04||
2020 | Enero|Total nacional|VERD./HORT.CONGELAD|13.723,68|26.402,59|1,92|41,58|0,3|0,57||
2020 | Enero|Total nacional|ESPINACAS|1.160,00|1.832,43|1,58|7,66|0,03|0,04||
2020 | Enero|Total nacional|GUISANTES|2.681,43|4.619,70|1,72|14,75|0,06|0,1||
2020 | Enero|Total nacional|JUDIA VERDE|2.922,82|3.679,04|1,26|12,28|0,06|0,08||
2020 | Enero|Total nacional|COLIFLOR|371,27|568,51|1,53|2,01|0,01|0,01||
2020 | Enero|Total nacional|PIMIENTOS|244,03|512,89|2,1|2,27|0,01|0,01||
2020 | Enero|Total nacional|BROCOLI|635,87|1.019,91|1,6|3,2|0,01|0,02||
2020 | Enero|Total nacional|MENESTRA|1.667,26|3.014,56|1,81|7,35|0,04|0,07||
2020 | Enero|Total nacional|OTR.VERD/HOR.CONG.|4.041,00|11.155,55|2,76|21,71|0,09|0,24||
2020 | Enero|Total nacional|FRUTAS CONGELADAS|121,37|610,90|5,03|1,3|0|0,01||
2020 | Febrero|Total nacional|GUISANTES|911,83|2.077,21|2,28|6,3|0,02|0,04||
2020 | Febrero|Total nacional|JUDIAS VERDES|1.200,00|1.689,16|1,41|5,52|0,03|0,04||
2020 | Febrero|Total nacional|PIMIENTOS|1.172,05|5.148,47|4,39|13,81|0,03|0,11||
2020 | Febrero|Total nacional|ESPARRAGOS|1.722,99|9.637,71|5,59|14,42|0,04|0,21||
2020 | Febrero|Total nacional|ALCACHOFAS|862,57|3.988,63|4,62|6,65|0,02|0,09||
2020 | Febrero|Total nacional|CHAMPIÑOSNES+SETAS|1.301,51|3.642,21|2,8|9,83|0,03|0,08||
2020 | Febrero|Total nacional|MAIZ DULCE|1.503,72|4.684,70|3,12|13,61|0,03|0,1||
2020 | Febrero|Total nacional|MENESTRA|397,74|733,66|1,84|2,28|0,01|0,02||
2020 | Febrero|Total nacional|TOMATES|19.790,53|28.444,56|1,44|56,61|0,43|0,62||
2020 | Febrero|Total nacional|TOMATE FRITO|13.986,47|21.570,22|1,54|46,41|0,3|0,47||
2020 | Febrero|Total nacional|TOMATE NATURAL|5.804,06|6.874,34|1,18|21,93|0,13|0,15||
2020 | Febrero|Total nacional|TOMATE N.ENTERO|716,20|1.054,17|1,47|3,39|0,02|0,02||
2020 | Febrero|Total nacional|TOMATE N.TRITUR.|5.087,86|5.820,16|1,14|19,63|0,11|0,13||
2020 | Febrero|Total nacional|OTRA VERD/HORT.CON|2.080,40|5.003,55|2,41|12,83|0,04|0,11||
2020 | Febrero|Total nacional|FRUTA EN CONSERVA|6.172,03|18.646,89|3,02|32,28|0,13|0,4||
2020 | Febrero|Total nacional|MERMELADAS,CONFIT.|2.457,63|9.241,67|3,76|20,67|0,05|0,2||
2020 | Febrero|Total nacional|FRUTA CONS/ALMIBAR|3.202,86|7.345,79|2,29|11,96|0,07|0,16||
2020 | Febrero|Total nacional|FRUTA ESCARCHADA|60,87|369,35|6,07|0,57|0|0,01||
2020 | Febrero|Total nacional|RESTO FRUTA CONSER|450,68|1.690,08|3,75|4,41|0,01|0,04||
2020 | Febrero|Total nacional|VERD./HORT.CONGELAD|13.033,03|24.946,89|1,91|39,47|0,28|0,54||
2020 | Febrero|Total nacional|ESPINACAS|1.043,78|1.611,51|1,54|6,21|0,02|0,03||
2020 | Febrero|Total nacional|GUISANTES|2.593,27|4.339,83|1,67|13,26|0,06|0,09||
2020 | Febrero|Total nacional|JUDIA VERDE|2.803,26|3.488,42|1,24|10,98|0,06|0,08||
2020 | Febrero|Total nacional|COLIFLOR|433,89|663,85|1,53|2,24|0,01|0,01||
2020 | Febrero|Total nacional|PIMIENTOS|245,65|517,95|2,11|2,17|0,01|0,01||
2020 | Febrero|Total nacional|BROCOLI|622,92|1.013,48|1,63|2,75|0,01|0,02||
2020 | Febrero|Total nacional|MENESTRA|1.438,13|2.494,49|1,73|6,49|0,03|0,05||
2020 | Febrero|Total nacional|OTR.VERD/HOR.CONG.|3.852,11|10.817,37|2,81|20,41|0,08|0,23||
2020 | Febrero|Total nacional|FRUTAS CONGELADAS|126,55|588,08|4,65|1,26|0|0,01||
2020 | Marzo|Total nacional|GUISANTES|1.162,55|2.905,30|2,5|8,5|0,03|0,06||
2020 | Marzo|Total nacional|JUDIAS VERDES|1.857,60|2.693,63|1,45|7,1|0,04|0,06||
2020 | Marzo|Total nacional|PIMIENTOS|1.446,58|6.184,11|4,27|14,7|0,03|0,13||
2020 | Marzo|Total nacional|ESPARRAGOS|2.065,53|11.293,03|5,47|16,88|0,04|0,24||
