Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2019 | Abril|Total nacional|PATATAS PROCESADAS|5.304,85|28.203,79|5,32|49,45|0,12|0,61||
2019 | Abril|Total nacional|PATATAS FRITAS|4.372,65|26.829,57|6,14|47,66|0,09|0,58||
2019 | Abril|Total nacional|T.HORTALIZAS FRESCAS|210.916,55|399.422,96|1,89|96,88|4,57|8,66||
2019 | Abril|Total nacional|TOMATES|41.122,87|73.126,58|1,78|79,99|0,89|1,59||
2019 | Abril|Total nacional|CEBOLLAS|26.626,49|38.176,09|1,43|68,6|0,58|0,83||
2019 | Abril|Total nacional|AJOS|2.788,76|12.003,36|4,3|35,04|0,06|0,26||
2019 | Abril|Total nacional|COLES|4.484,52|5.422,68|1,21|15,69|0,1|0,12||
2019 | Abril|Total nacional|PEPINOS|5.787,47|9.025,77|1,56|30,25|0,13|0,2||
2019 | Abril|Total nacional|JUDIAS VERDES|6.814,45|19.594,80|2,88|31,32|0,15|0,42||
2019 | Abril|Total nacional|PIMIENTOS|16.903,20|32.420,24|1,92|65,17|0,37|0,7||
2019 | Abril|Total nacional|CHAMPIÑONES+O.SETAS|5.428,95|20.463,25|3,77|39,73|0,12|0,44||
2019 | Abril|Total nacional|LECHUGA/ESC./ENDIVIA|13.665,81|39.298,91|2,88|64,96|0,3|0,85||
2019 | Abril|Total nacional|ESPARRAGOS|5.852,42|12.484,74|2,13|19,73|0,13|0,27||
2019 | Abril|Total nacional|VERDURAS DE HOJA|5.340,62|12.817,86|2,4|27,1|0,12|0,28||
2019 | Abril|Total nacional|BERENJENAS|5.646,54|7.303,74|1,29|31,11|0,12|0,16||
2019 | Abril|Total nacional|ZANAHORIAS|12.854,81|11.439,02|0,89|57,3|0,28|0,25||
2019 | Abril|Total nacional|CALABACINES|15.121,78|19.651,76|1,3|52,08|0,33|0,43||
2019 | Abril|Total nacional|OTR.HORTALIZAS/VERD.|42.477,87|86.194,16|2,03|77,12|0,92|1,87||
2019 | Abril|Total nacional|BROCOLI|4.172,13|7.392,98|1,77|20,2|0,09|0,16||
2019 | Abril|Total nacional|ALCACHOFAS|8.982,37|13.163,47|1,47|27,61|0,19|0,29||
2019 | Abril|Total nacional|APIO|1.933,27|2.721,93|1,41|9,06|0,04|0,06||
2019 | Abril|Total nacional|COLIFLOR|2.524,30|3.477,72|1,38|9,54|0,05|0,08||
2019 | Abril|Total nacional|VERD./HORT. IV GAMA|26.112,50|67.692,55|2,59|67,44|0,57|1,47||
2019 | Abril|Total nacional|PUERRO|3.925,41|9.873,93|2,52|28,14|0,09|0,21||
2019 | Mayo|Total nacional|TOTAL PATATAS|109.573,50|109.738,70|1|79,62|2,38|2,38||
2019 | Mayo|Total nacional|PATATAS FRESCAS|79.597,13|76.422,54|0,96|66,63|1,73|1,66||
2019 | Mayo|Total nacional|PATATAS CONGELADAS|3.354,12|4.272,79|1,27|10,26|0,07|0,09||
2019 | Mayo|Total nacional|PATATAS PROCESADAS|5.324,45|29.043,37|5,45|48,38|0,12|0,63||
2019 | Mayo|Total nacional|PATATAS FRITAS|4.351,76|27.605,80|6,34|46,21|0,09|0,6||
2019 | Mayo|Total nacional|T.HORTALIZAS FRESCAS|227.480,00|422.079,90|1,86|97,13|4,93|9,15||
2019 | Mayo|Total nacional|TOMATES|53.400,39|87.081,37|1,63|83,1|1,16|1,89||
2019 | Mayo|Total nacional|CEBOLLAS|27.662,09|37.451,85|1,35|70,93|0,6|0,81||
2019 | Mayo|Total nacional|AJOS|2.553,69|10.486,55|4,11|34,53|0,06|0,23||
2019 | Mayo|Total nacional|COLES|4.500,20|5.236,86|1,16|16,07|0,1|0,11||
2019 | Mayo|Total nacional|PEPINOS|9.193,34|12.124,76|1,32|39,93|0,2|0,26||
2019 | Mayo|Total nacional|JUDIAS VERDES|6.432,45|18.487,09|2,87|29,92|0,14|0,4||
2019 | Mayo|Total nacional|PIMIENTOS|17.326,80|35.501,33|2,05|64,38|0,38|0,77||
2019 | Mayo|Total nacional|CHAMPIÑONES+O.SETAS|4.842,19|18.366,37|3,79|38,04|0,1|0,4||
2019 | Mayo|Total nacional|LECHUGA/ESC./ENDIVIA|17.761,93|47.659,80|2,68|68,5|0,39|1,03||
2019 | Mayo|Total nacional|ESPARRAGOS|6.254,74|15.504,88|2,48|24,67|0,14|0,34||
2019 | Mayo|Total nacional|VERDURAS DE HOJA|5.101,34|11.675,68|2,29|25,36|0,11|0,25||
2019 | Mayo|Total nacional|BERENJENAS|5.917,61|8.184,87|1,38|29,27|0,13|0,18||
2019 | Mayo|Total nacional|ZANAHORIAS|13.126,71|12.413,07|0,95|54,27|0,28|0,27||
2019 | Mayo|Total nacional|CALABACINES|16.727,50|20.508,54|1,23|53,15|0,36|0,44||
2019 | Mayo|Total nacional|OTR.HORTALIZAS/VERD.|36.679,02|81.396,88|2,22|75,13|0,8|1,76||
2019 | Mayo|Total nacional|BROCOLI|5.549,96|9.011,15|1,62|22,92|0,12|0,2||
2019 | Mayo|Total nacional|ALCACHOFAS|6.753,87|10.971,72|1,62|22,97|0,15|0,24||
2019 | Mayo|Total nacional|APIO|1.778,80|2.580,13|1,45|8,93|0,04|0,06||
2019 | Mayo|Total nacional|COLIFLOR|1.896,22|2.916,65|1,54|8,13|0,04|0,06||
2019 | Mayo|Total nacional|VERD./HORT. IV GAMA|26.386,09|70.945,69|2,69|67,88|0,57|1,54||
2019 | Mayo|Total nacional|PUERRO|3.482,02|9.659,86|2,77|26,13|0,08|0,21||
2019 | Junio|Total nacional|TOTAL PATATAS|101.392,61|98.681,52|0,97|78,07|2,2|2,14||
2019 | Junio|Total nacional|PATATAS FRESCAS|72.504,11|66.855,12|0,92|63|1,57|1,45||
2019 | Junio|Total nacional|PATATAS CONGELADAS|3.160,06|3.982,17|1,26|9,68|0,07|0,09||
2019 | Junio|Total nacional|PATATAS PROCESADAS|5.145,69|27.844,23|5,41|47,75|0,11|0,6||
2019 | Junio|Total nacional|PATATAS FRITAS|4.407,35|26.763,15|6,07|46,22|0,1|0,58||
2019 | Junio|Total nacional|T.HORTALIZAS FRESCAS|218.983,07|400.928,82|1,83|96,64|4,75|8,69||
2019 | Junio|Total nacional|TOMATES|59.844,82|94.387,51|1,58|82,89|1,3|2,05||
2019 | Junio|Total nacional|CEBOLLAS|26.750,28|35.809,58|1,34|67,36|0,58|0,78||
2019 | Junio|Total nacional|AJOS|2.697,26|10.311,10|3,82|31,94|0,06|0,22||
2019 | Junio|Total nacional|COLES|4.056,14|4.625,53|1,14|13,06|0,09|0,1||
2019 | Junio|Total nacional|PEPINOS|11.938,75|14.649,36|1,23|47,18|0,26|0,32||
2019 | Junio|Total nacional|JUDIAS VERDES|6.284,49|19.870,88|3,16|29,51|0,14|0,43||
2019 | Junio|Total nacional|PIMIENTOS|18.234,67|37.015,10|2,03|66,32|0,4|0,8||
2019 | Junio|Total nacional|CHAMPIÑONES+O.SETAS|4.468,85|16.482,80|3,69|34,2|0,1|0,36||
2019 | Junio|Total nacional|LECHUGA/ESC./ENDIVIA|17.547,01|45.469,60|2,59|67,76|0,38|0,99||
2019 | Junio|Total nacional|ESPARRAGOS|2.862,48|7.078,54|2,47|13,25|0,06|0,15||
2019 | Junio|Total nacional|VERDURAS DE HOJA|3.803,09|9.478,95|2,49|23,34|0,08|0,21||
2019 | Junio|Total nacional|BERENJENAS|5.895,82|8.399,68|1,42|30,02|0,13|0,18||
2019 | Junio|Total nacional|ZANAHORIAS|12.206,94|11.452,29|0,94|53,08|0,26|0,25||
2019 | Junio|Total nacional|CALABACINES|15.205,99|19.691,12|1,29|50,53|0,33|0,43||
2019 | Junio|Total nacional|OTR.HORTALIZAS/VERD.|27.186,48|66.206,78|2,44|68,72|0,59|1,44||
2019 | Junio|Total nacional|BROCOLI|3.852,75|6.861,76|1,78|18,63|0,08|0,15||
2019 | Junio|Total nacional|ALCACHOFAS|2.393,50|4.406,32|1,84|11,54|0,05|0,1||
2019 | Junio|Total nacional|APIO|2.071,82|2.919,83|1,41|9,88|0,04|0,06||
2019 | Junio|Total nacional|COLIFLOR|1.384,20|2.425,99|1,75|6,27|0,03|0,05||
2019 | Junio|Total nacional|VERD./HORT. IV GAMA|25.948,55|66.573,34|2,57|65,63|0,56|1,44||
2019 | Junio|Total nacional|PUERRO|3.345,98|9.179,96|2,74|24,38|0,07|0,2||
2019 | Julio|Total nacional|TOTAL PATATAS|112.316,35|109.129,53|0,97|77,77|2,44|2,37||
2019 | Julio|Total nacional|PATATAS FRESCAS|83.219,03|76.077,41|0,91|63,13|1,8|1,65||
2019 | Julio|Total nacional|PATATAS CONGELADAS|2.999,75|3.928,74|1,31|9,34|0,07|0,09||
2019 | Julio|Total nacional|PATATAS PROCESADAS|5.219,51|29.123,38|5,58|49,33|0,11|0,63||
2019 | Julio|Total nacional|PATATAS FRITAS|4.440,13|27.910,18|6,29|47,79|0,1|0,61||
2019 | Julio|Total nacional|T.HORTALIZAS FRESCAS|235.630,49|432.441,46|1,84|95,83|5,11|9,38||
2019 | Julio|Total nacional|TOMATES|70.499,11|114.043,10|1,62|82,05|1,53|2,47||
2019 | Julio|Total nacional|CEBOLLAS|29.827,58|38.554,34|1,29|64,12|0,65|0,84||
2019 | Julio|Total nacional|AJOS|4.853,10|17.891,93|3,69|30,45|0,11|0,39||
2019 | Julio|Total nacional|COLES|4.264,82|4.662,79|1,09|11,43|0,09|0,1||
2019 | Julio|Total nacional|PEPINOS|14.197,10|18.075,91|1,27|49,4|0,31|0,39||
2019 | Julio|Total nacional|JUDIAS VERDES|8.693,54|25.507,85|2,93|28,98|0,19|0,55||
2019 | Julio|Total nacional|PIMIENTOS|19.178,22|40.472,95|2,11|65,76|0,42|0,88||
2019 | Julio|Total nacional|CHAMPIÑONES+O.SETAS|3.422,66|13.639,30|3,98|30,14|0,07|0,3||
2019 | Julio|Total nacional|LECHUGA/ESC./ENDIVIA|18.731,44|49.395,37|2,64|68,62|0,41|1,07||
2019 | Julio|Total nacional|ESPARRAGOS|1.759,95|4.597,48|2,61|6,34|0,04|0,1||
2019 | Julio|Total nacional|VERDURAS DE HOJA|3.156,22|8.365,36|2,65|19,27|0,07|0,18||
2019 | Julio|Total nacional|BERENJENAS|6.790,24|10.371,56|1,53|28,2|0,15|0,22||
2019 | Julio|Total nacional|ZANAHORIAS|12.765,28|12.158,10|0,95|53,86|0,28|0,26||
2019 | Julio|Total nacional|CALABACINES|16.246,09|20.363,88|1,25|48,27|0,35|0,44||
2019 | Julio|Total nacional|OTR.HORTALIZAS/VERD.|21.245,12|54.341,54|2,56|62,73|0,46|1,18||
2019 | Julio|Total nacional|BROCOLI|2.721,72|5.468,63|2,01|15,8|0,06|0,12||
2019 | Julio|Total nacional|ALCACHOFAS|840,91|1.515,14|1,8|3,01|0,02|0,03||
2019 | Julio|Total nacional|APIO|1.231,43|1.906,31|1,55|7,77|0,03|0,04||
2019 | Julio|Total nacional|COLIFLOR|1.063,45|1.821,69|1,71|5,21|0,02|0,04||
2019 | Julio|Total nacional|VERD./HORT. IV GAMA|26.829,23|66.621,25|2,48|64,74|0,58|1,44||
2019 | Julio|Total nacional|PUERRO|2.777,98|7.475,90|2,69|21,22|0,06|0,16||
2019 | Agosto|Total nacional|TOTAL PATATAS|103.976,44|105.065,70|1,01|75,43|2,25|2,28||
2019 | Agosto|Total nacional|PATATAS FRESCAS|75.508,71|72.813,66|0,96|62,51|1,64|1,58||
2019 | Agosto|Total nacional|PATATAS CONGELADAS|3.267,48|4.230,86|1,29|9,76|0,07|0,09||
2019 | Agosto|Total nacional|PATATAS PROCESADAS|5.040,05|28.021,18|5,56|47,01|0,11|0,61||
2019 | Agosto|Total nacional|PATATAS FRITAS|4.276,59|26.863,79|6,28|45,3|0,09|0,58||
2019 | Agosto|Total nacional|T.HORTALIZAS FRESCAS|223.772,75|408.822,04|1,83|92,62|4,85|8,86||
2019 | Agosto|Total nacional|TOMATES|65.885,34|106.801,00|1,62|75,53|1,43|2,32||
2019 | Agosto|Total nacional|CEBOLLAS|31.187,48|38.061,38|1,22|62|0,68|0,83||
2019 | Agosto|Total nacional|AJOS|3.636,03|13.371,43|3,68|28,95|0,08|0,29||
2019 | Agosto|Total nacional|COLES|4.086,92|4.405,41|1,08|10,42|0,09|0,1||
2019 | Agosto|Total nacional|PEPINOS|12.932,39|15.765,32|1,22|45,52|0,28|0,34||
2019 | Agosto|Total nacional|JUDIAS VERDES|9.170,70|30.389,50|3,31|27,33|0,2|0,66||
2019 | Agosto|Total nacional|PIMIENTOS|20.359,50|39.236,10|1,93|63,2|0,44|0,85||
2019 | Agosto|Total nacional|CHAMPIÑONES+O.SETAS|3.516,43|14.136,58|4,02|30,6|0,08|0,31||
2019 | Agosto|Total nacional|LECHUGA/ESC./ENDIVIA|15.378,18|41.493,26|2,7|63,11|0,33|0,9||
2019 | Agosto|Total nacional|ESPARRAGOS|1.014,92|2.751,99|2,71|4,8|0,02|0,06||
2019 | Agosto|Total nacional|VERDURAS DE HOJA|2.971,33|7.806,54|2,63|18,69|0,06|0,17||
2019 | Agosto|Total nacional|BERENJENAS|8.329,53|13.272,07|1,59|27,08|0,18|0,29||
2019 | Agosto|Total nacional|ZANAHORIAS|11.637,46|10.951,16|0,94|49,33|0,25|0,24||
2019 | Agosto|Total nacional|CALABACINES|15.013,98|19.892,61|1,32|42,03|0,33|0,43||
2019 | Agosto|Total nacional|OTR.HORTALIZAS/VERD.|18.652,57|50.487,70|2,71|58,6|0,4|1,09||
2019 | Agosto|Total nacional|BROCOLI|2.168,74|4.811,37|2,22|12,39|0,05|0,1||
2019 | Agosto|Total nacional|ALCACHOFAS|367,69|1.082,37|2,94|2,78|0,01|0,02||
2019 | Agosto|Total nacional|APIO|1.372,44|1.932,88|1,41|5,85|0,03|0,04||
2019 | Agosto|Total nacional|COLIFLOR|907,68|1.700,77|1,87|4,58|0,02|0,04||
2019 | Agosto|Total nacional|VERD./HORT. IV GAMA|24.795,28|60.881,15|2,46|60,64|0,54|1,32||
2019 | Agosto|Total nacional|PUERRO|2.876,40|7.552,94|2,63|20,68|0,06|0,16||
2019 | Septiembre|Total nacional|TOTAL PATATAS|103.605,26|97.897,32|0,94|79,06|2,25|2,12||
2019 | Septiembre|Total nacional|PATATAS FRESCAS|76.468,14|68.093,78|0,89|66,88|1,66|1,48||
2019 | Septiembre|Total nacional|PATATAS CONGELADAS|3.424,59|4.533,92|1,32|10,83|0,07|0,1||
2019 | Septiembre|Total nacional|PATATAS PROCESADAS|4.742,51|25.269,62|5,33|45,27|0,1|0,55||
2019 | Septiembre|Total nacional|PATATAS FRITAS|3.906,92|24.006,45|6,14|43,32|0,08|0,52||
2019 | Septiembre|Total nacional|T.HORTALIZAS FRESCAS|229.766,03|427.987,18|1,86|94,94|4,98|9,28||
2019 | Septiembre|Total nacional|TOMATES|65.359,45|107.766,60|1,65|76,74|1,42|2,34||
2019 | Septiembre|Total nacional|CEBOLLAS|25.265,98|31.535,72|1,25|65,95|0,55|0,68||
2019 | Septiembre|Total nacional|AJOS|2.161,02|9.106,42|4,21|29,92|0,05|0,2||
2019 | Septiembre|Total nacional|COLES|4.782,05|5.587,41|1,17|13,97|0,1|0,12||
2019 | Septiembre|Total nacional|PEPINOS|9.710,89|12.765,66|1,31|39,62|0,21|0,28||
2019 | Septiembre|Total nacional|JUDIAS VERDES|7.672,18|26.729,83|3,48|30,63|0,17|0,58||
2019 | Septiembre|Total nacional|PIMIENTOS|24.479,66|46.584,93|1,9|63,11|0,53|1,01||
2019 | Septiembre|Total nacional|CHAMPIÑONES+O.SETAS|4.240,57|16.436,15|3,88|36,44|0,09|0,36||
2019 | Septiembre|Total nacional|LECHUGA/ESC./ENDIVIA|14.846,87|40.898,10|2,75|64,47|0,32|0,89||
2019 | Septiembre|Total nacional|ESPARRAGOS|1.637,90|4.485,41|2,74|8,46|0,04|0,1||
2019 | Septiembre|Total nacional|VERDURAS DE HOJA|4.641,36|11.485,79|2,47|22,34|0,1|0,25||
2019 | Septiembre|Total nacional|BERENJENAS|8.181,43|12.661,95|1,55|30,84|0,18|0,27||
2019 | Septiembre|Total nacional|ZANAHORIAS|13.766,86|13.311,65|0,97|57,38|0,3|0,29||
2019 | Septiembre|Total nacional|CALABACINES|15.940,57|21.323,91|1,34|50,38|0,35|0,46||
2019 | Septiembre|Total nacional|OTR.HORTALIZAS/VERD.|27.079,23|67.307,65|2,49|68,05|0,59|1,46||
2019 | Septiembre|Total nacional|BROCOLI|3.494,81|7.526,95|2,15|18,12|0,08|0,16||
2019 | Septiembre|Total nacional|ALCACHOFAS|537,34|1.548,00|2,88|2,95|0,01|0,03||
2019 | Septiembre|Total nacional|APIO|1.436,15|2.211,48|1,54|9,82|0,03|0,05||
2019 | Septiembre|Total nacional|COLIFLOR|1.653,52|3.526,34|2,13|6,77|0,04|0,08||
2019 | Septiembre|Total nacional|VERD./HORT. IV GAMA|24.558,46|63.649,14|2,59|63,93|0,53|1,38||
2019 | Septiembre|Total nacional|PUERRO|4.024,82|11.120,50|2,76|27,99|0,09|0,24||
2019 | Octubre|Total nacional|TOTAL PATATAS|109.126,01|101.831,78|0,93|79,06|2,37|2,21||
2019 | Octubre|Total nacional|PATATAS FRESCAS|80.084,23|70.668,90|0,88|66,79|1,74|1,53||
2019 | Octubre|Total nacional|PATATAS CONGELADAS|3.320,42|4.268,94|1,29|10,09|0,07|0,09||
2019 | Octubre|Total nacional|PATATAS PROCESADAS|5.144,27|26.893,94|5,23|46,34|0,11|0,58||
2019 | Octubre|Total nacional|PATATAS FRITAS|4.067,17|25.207,32|6,2|44,22|0,09|0,55||
2019 | Octubre|Total nacional|T.HORTALIZAS FRESCAS|231.953,35|439.834,42|1,9|96,26|5,03|9,54||
2019 | Octubre|Total nacional|TOMATES|54.632,81|95.707,30|1,75|78,05|1,18|2,08||
2019 | Octubre|Total nacional|CEBOLLAS|26.908,03|32.171,39|1,2|63,6|0,58|0,7||
2019 | Octubre|Total nacional|AJOS|2.792,07|11.758,84|4,21|30,91|0,06|0,25||
2019 | Octubre|Total nacional|COLES|5.827,54|6.942,43|1,19|19,09|0,13|0,15||
2019 | Octubre|Total nacional|PEPINOS|8.042,06|10.410,59|1,29|34,94|0,17|0,23||
2019 | Octubre|Total nacional|JUDIAS VERDES|7.891,55|25.887,18|3,28|33,31|0,17|0,56||
2019 | Octubre|Total nacional|PIMIENTOS|23.010,85|40.940,30|1,78|64,95|0,5|0,89||
2019 | Octubre|Total nacional|CHAMPIÑONES+O.SETAS|5.400,26|23.894,55|4,42|40,5|0,12|0,52||
2019 | Octubre|Total nacional|LECHUGA/ESC./ENDIVIA|16.034,35|44.852,88|2,8|64,84|0,35|0,97||
2019 | Octubre|Total nacional|ESPARRAGOS|1.581,75|4.751,49|3|8,54|0,03|0,1||
2019 | Octubre|Total nacional|VERDURAS DE HOJA|4.740,27|12.245,59|2,58|25,37|0,1|0,27||
2019 | Octubre|Total nacional|BERENJENAS|8.067,71|11.854,52|1,47|32,08|0,17|0,26||
2019 | Octubre|Total nacional|ZANAHORIAS|13.492,22|12.649,64|0,94|57,19|0,29|0,27||
2019 | Octubre|Total nacional|CALABACINES|17.150,78|22.950,52|1,34|53,48|0,37|0,5||
2019 | Octubre|Total nacional|OTR.HORTALIZAS/VERD.|36.381,10|82.817,20|2,28|75,91|0,79|1,8||
2019 | Octubre|Total nacional|BROCOLI|5.709,06|10.156,23|1,78|24,21|0,12|0,22||
2019 | Octubre|Total nacional|ALCACHOFAS|1.196,02|3.115,88|2,61|7,26|0,03|0,07||
2019 | Octubre|Total nacional|APIO|1.883,52|2.896,18|1,54|11,31|0,04|0,06||
2019 | Octubre|Total nacional|COLIFLOR|2.219,56|4.325,16|1,95|9,53|0,05|0,09||
2019 | Octubre|Total nacional|VERD./HORT. IV GAMA|26.761,08|70.269,06|2,63|65,56|0,58|1,52||
2019 | Octubre|Total nacional|PUERRO|4.301,56|11.433,48|2,66|30,92|0,09|0,25||
2019 | Noviembre|Total nacional|TOTAL PATATAS|107.635,34|101.503,27|0,94|79,2|2,33|2,2||
2019 | Noviembre|Total nacional|PATATAS FRESCAS|78.227,98|69.519,41|0,89|65,96|1,7|1,51||
2019 | Noviembre|Total nacional|PATATAS CONGELADAS|3.558,86|4.569,59|1,28|10,75|0,08|0,1||
2019 | Noviembre|Total nacional|PATATAS PROCESADAS|5.169,70|27.414,27|5,3|46,62|0,11|0,59||
2019 | Noviembre|Total nacional|PATATAS FRITAS|4.215,02|26.065,85|6,18|44,8|0,09|0,57||
2019 | Noviembre|Total nacional|T.HORTALIZAS FRESCAS|212.398,33|410.739,34|1,93|96,28|4,6|8,91||
2019 | Noviembre|Total nacional|TOMATES|43.425,75|75.745,86|1,74|77,54|0,94|1,64||
2019 | Noviembre|Total nacional|CEBOLLAS|26.421,05|31.494,75|1,19|64,54|0,57|0,68||
2019 | Noviembre|Total nacional|AJOS|2.510,92|10.452,71|4,16|31,53|0,05|0,23||
2019 | Noviembre|Total nacional|COLES|8.613,51|9.439,75|1,1|23,4|0,19|0,2||
2019 | Noviembre|Total nacional|PEPINOS|4.902,11|7.068,36|1,44|25,54|0,11|0,15||
2019 | Noviembre|Total nacional|JUDIAS VERDES|7.277,86|24.224,63|3,33|31,32|0,16|0,53||
2019 | Noviembre|Total nacional|PIMIENTOS|18.973,17|35.190,98|1,85|61,5|0,41|0,76||
2019 | Noviembre|Total nacional|CHAMPIÑONES+O.SETAS|5.809,79|29.748,48|5,12|42,48|0,13|0,64||
2019 | Noviembre|Total nacional|LECHUGA/ESC./ENDIVIA|13.393,12|38.052,54|2,84|60,78|0,29|0,83||
2019 | Noviembre|Total nacional|ESPARRAGOS|1.607,90|4.450,15|2,77|7,91|0,03|0,1||
2019 | Noviembre|Total nacional|VERDURAS DE HOJA|5.241,46|12.144,98|2,32|25,29|0,11|0,26||
2019 | Noviembre|Total nacional|BERENJENAS|6.358,62|9.603,95|1,51|29,42|0,14|0,21||
2019 | Noviembre|Total nacional|ZANAHORIAS|13.822,97|12.533,15|0,91|56,39|0,3|0,27||
2019 | Noviembre|Total nacional|CALABACINES|13.997,62|20.131,58|1,44|49,89|0,3|0,44||
2019 | Noviembre|Total nacional|OTR.HORTALIZAS/VERD.|40.042,48|90.457,48|2,26|77,07|0,87|1,96||
2019 | Noviembre|Total nacional|BROCOLI|5.242,41|9.554,57|1,82|23,04|0,11|0,21||
2019 | Noviembre|Total nacional|ALCACHOFAS|2.364,70|5.477,89|2,32|10,9|0,05|0,12||
2019 | Noviembre|Total nacional|APIO|1.826,05|2.727,38|1,49|10,72|0,04|0,06||
2019 | Noviembre|Total nacional|COLIFLOR|2.576,09|4.867,89|1,89|10,6|0,06|0,11||
2019 | Noviembre|Total nacional|VERD./HORT. IV GAMA|24.063,32|63.994,37|2,66|64,7|0,52|1,39||
2019 | Noviembre|Total nacional|PUERRO|4.695,41|12.769,67|2,72|32,34|0,1|0,28||
2019 | Diciembre|Total nacional|TOTAL PATATAS|105.495,73|102.073,78|0,97|79,64|2,29|2,21||
2019 | Diciembre|Total nacional|PATATAS FRESCAS|72.778,30|65.823,49|0,9|65,57|1,58|1,43||
2019 | Diciembre|Total nacional|PATATAS CONGELADAS|3.989,35|5.103,14|1,28|11,19|0,09|0,11||
2019 | Diciembre|Total nacional|PATATAS PROCESADAS|5.745,62|31.147,15|5,42|51,5|0,12|0,68||
2019 | Diciembre|Total nacional|PATATAS FRITAS|4.655,99|29.407,82|6,32|49,7|0,1|0,64||
2019 | Diciembre|Total nacional|T.HORTALIZAS FRESCAS|187.757,90|368.920,26|1,96|95,85|4,07|8||
2019 | Diciembre|Total nacional|TOMATES|36.498,68|66.355,42|1,82|74,99|0,79|1,44||
2019 | Diciembre|Total nacional|CEBOLLAS|25.360,39|30.811,95|1,21|63,44|0,55|0,67||
2019 | Diciembre|Total nacional|AJOS|2.458,68|10.747,68|4,37|35,1|0,05|0,23||
2019 | Diciembre|Total nacional|COLES|6.522,05|7.813,83|1,2|21,11|0,14|0,17||
2019 | Diciembre|Total nacional|PEPINOS|3.815,86|5.642,60|1,48|22,04|0,08|0,12||
2019 | Diciembre|Total nacional|JUDIAS VERDES|5.029,32|16.034,04|3,19|28,42|0,11|0,35||
2019 | Diciembre|Total nacional|PIMIENTOS|14.909,56|28.805,43|1,93|60,13|0,32|0,62||
2019 | Diciembre|Total nacional|CHAMPIÑONES+O.SETAS|6.186,90|26.128,16|4,22|40,8|0,13|0,57||
2019 | Diciembre|Total nacional|LECHUGA/ESC./ENDIVIA|14.056,75|39.398,42|2,8|63,03|0,3|0,85||
2019 | Diciembre|Total nacional|ESPARRAGOS|1.313,06|3.884,39|2,96|6,8|0,03|0,08||
2019 | Diciembre|Total nacional|VERDURAS DE HOJA|4.463,95|10.985,08|2,46|23,37|0,1|0,24||
2019 | Diciembre|Total nacional|BERENJENAS|4.425,26|7.121,55|1,61|25,56|0,1|0,15||
2019 | Diciembre|Total nacional|ZANAHORIAS|11.919,56|11.152,01|0,94|52,55|0,26|0,24||
2019 | Diciembre|Total nacional|CALABACINES|12.572,63|18.590,61|1,48|48,9|0,27|0,4||
2019 | Diciembre|Total nacional|OTR.HORTALIZAS/VERD.|38.225,26|85.449,10|2,24|74,61|0,83|1,85||
2019 | Diciembre|Total nacional|BROCOLI|5.742,68|9.363,30|1,63|20,44|0,12|0,2||
2019 | Diciembre|Total nacional|ALCACHOFAS|3.690,16|9.332,59|2,53|15,14|0,08|0,2||
2019 | Diciembre|Total nacional|APIO|2.091,64|3.143,81|1,5|11,32|0,05|0,07||
2019 | Diciembre|Total nacional|COLIFLOR|2.039,64|3.820,99|1,87|8,78|0,04|0,08||
2019 | Diciembre|Total nacional|VERD./HORT. IV GAMA|22.213,48|61.362,42|2,76|63,06|0,48|1,33||
2019 | Diciembre|Total nacional|PUERRO|3.848,63|10.632,52|2,76|32,07|0,08|0,23||
2020 | Enero|Total nacional|TOTAL PATATAS|101.985,34|97.965,62|0,96|79,37|2,21|2,12||
2020 | Enero|Total nacional|PATATAS FRESCAS|71.942,24|64.713,94|0,9|66,5|1,56|1,4||
2020 | Enero|Total nacional|PATATAS CONGELADAS|3.948,14|5.190,90|1,31|11,44|0,09|0,11||
2020 | Enero|Total nacional|PATATAS PROCESADAS|5.218,99|28.060,78|5,38|46,63|0,11|0,61||
2020 | Enero|Total nacional|PATATAS FRITAS|4.282,27|26.597,58|6,21|44,59|0,09|0,58||
2020 | Enero|Total nacional|T.HORTALIZAS FRESCAS|215.831,81|421.389,55|1,95|97,02|4,67|9,11||
2020 | Enero|Total nacional|TOMATES|40.993,26|73.154,90|1,78|79,02|0,89|1,58||
2020 | Enero|Total nacional|CEBOLLAS|26.075,03|31.512,99|1,21|66,42|0,56|0,68||
2020 | Enero|Total nacional|AJOS|2.591,58|11.239,27|4,34|36,89|0,06|0,24||
2020 | Enero|Total nacional|COLES|8.184,08|9.343,90|1,14|23,83|0,18|0,2||
2020 | Enero|Total nacional|PEPINOS|4.394,30|7.208,36|1,64|24,16|0,1|0,16||
2020 | Enero|Total nacional|JUDIAS VERDES|6.616,29|21.535,33|3,25|31,93|0,14|0,47||
2020 | Enero|Total nacional|PIMIENTOS|17.311,98|32.109,31|1,85|64,08|0,37|0,69||
2020 | Enero|Total nacional|CHAMPIÑONES+O.SETAS|5.554,29|22.316,92|4,02|40,93|0,12|0,48||
2020 | Enero|Total nacional|LECHUGA/ESC./ENDIVIA|14.461,92|40.927,16|2,83|64,5|0,31|0,89||
2020 | Enero|Total nacional|ESPARRAGOS|1.537,63|4.717,53|3,07|8,15|0,03|0,1||
